job_id,company_id,title,role_category,location,formatted_work_type,work_type,remote_status_clean,formatted_experience_level,min_salary,max_salary,med_salary,avg_salary,pay_period,currency,technical_skill_count,views,applies,sponsored,description
3693588071,62219.0,Software Engineer (SE-2301),Software Engineering,"San Francisco, CA",Full-time,FULL_TIME,Not Specified / On-site,Entry level,136760.0,166420.0,,151590.0,YEARLY,USD,3,64.0,16.0,0,"Design, estimate, and code intermediate to complex modules, enhancements, and bug-fixes; redesign existing applications and modules to optimize system. Work with subject matter experts, business analysts, database administrators, and QA teams to ensure the quality of data, troubleshoot application software issues and analysis of requests for system changes. Analyze existing software and application data to diagnose and pose solutions to reported problems. Gather business reporting and analytics requirements; create technical documents for the sourcing of data reports and analytics functionality. Develop data models to support reporting and analytics capacity; use relational or non-relational databases to deliver data for reporting and analytics; ensure the data flow supporting existing reports and analytics continue to function as designed and troubleshoot any data quality and integrity issues as necessary. Participate actively in all phases of development from design to coding, unit testing, integration testing, implementation, and technical documentation.

Requires Bachelor’s degree or foreign equivalent in Computer Science, Software Engineering, Electronic Engineering or a related field. Requires two years of experience in the Job offered, Technical Consultant, Module Lead or related. Experience in ASP.NET Core 3.1 & prior versions, Windows Communication Foundation (WCF) Services, jQuery, Bootstrap, .Net and Ajax is required.

Salary Offered: $136,760.00 to $166,420.00 per year.

Please email resume with job code (SE-2301) to aschmidt@bhhc.com or mail resume with job code (SE-2301) to 1 California Street, Suite 600, San Francisco, CA 94111, Attn: HR."
3693590022,2684081.0,Business Intelligence Analyst,Business Analyst / BI,United States,Full-time,FULL_TIME,Remote Allowed,Mid-Senior level,,,,,Not Specified,Not Specified,4,1337.0,646.0,0,"Business Intelligence Analyst The Business Intelligence department is currently a lean, high performing, cross-functional team. The core responsibilities for this role include, but are not limited to, collaborating with Operational Leaders, internal team members, Product Management, and Data Engineering to support the reporting and analytics needs. This individual must possess a passion for turning structured and unstructured data into business intelligence to create transparency and identify opportunities for optimization, working equally effectively both independently and collaboratively with other members of the internal and external teams as needed.
RESPONSIBILITIESWork closely with stakeholders to define reporting and analytics needs, build business cases and gather requirements to develop data driven intelligence to cover the 4 pillars of analytics (Descriptive, Diagnostic, Predictive, and Prescriptive)Effectively and clearly communicate the what, the why and the how to technical and non-technical audiencesEngage with department leaders as a cross functional business analyst for their reporting and analytics needsWork closely with internal technical teams and key stakeholders to ensure the highest quality delivery of reporting and analytics releases.Form a deep understanding of the Business Intelligence portfolio’s products, process, technology, and data.Proactively monitor key performance metrics and present clear insights that optimize the businessAct as a business partner between multiple departments within the organizationProduce reoccurring deliverables such as forecasting models, KPI models, operational presentations and project roadmap for senior leadershipNeed to mine multiple sources of data (internal and external), derive actionable insights, and translate complex results and algorithms into simple conclusions that will allow internal stakeholders to take action
Required Qualifications:At least 3 years’ experience in an analytics related role developing business intelligence and reportingData modeling experience using Microsoft Power BI, Power Pivot, and Power Query requiredDemonstrated success defining and launching excellent analytical productsAbility to creatively think through visualizing data and format into actionable insight.Working knowledge of agile methodologies such as Kanban or Sprints preferredNimbleness and comfort with ambiguity; ability to respond quickly to rapidly evolving opportunities from SL, EA and Executive LeadershipPrior exposure to and experience with business leaders and users in such diverse business functions as product, business strategy, finance and data science
Preferred Qualifications:Bachelor's degree strongly preferred with a focus on business, finance, statistics, computer science, data science, analytics or other related fieldT-SQL experience preferred, R experience a plusStatistical skills, including knowledge of statistical tests, distributions, regression, and other principles of statistics"
3693591066,3577168.0,JD Edwards Business Analyst,Business Analyst / BI,"Mount Prospect, IL",Full-time,FULL_TIME,Not Specified / On-site,Mid-Senior level,,,,,Not Specified,Not Specified,2,34.0,7.0,0,"Skills /QualificationsBachelor’s degree in Accounting, Finance preferredStrong knowledge in JDE Edwards AR, AP & G/L, Manufacturing accounting and Cost accountingStrong experience with book to perpetual reconciliation along with as of processingExperience with implementing JDE financial module for companies in North and South AmericaStrong skills with SQL & ExcelKnowledgeable in creating JDE E1 Pages, Watchlists, Alerts, JDE Café one and JDE UX oneFamiliar with Hubble financial reporting and analytics and Business Objects Business Intelligence reportingFamiliar with IBM Query/400 a plus but not mandatoryFamiliar with Mexican and Panamanian accounting localizations a plus but not mandatoryFamiliar in JDE Distribution, Procurement and Manufacturing a plus but not mandatoryAbility to work well in a team environment
Job DescriptionCLIENT has an immediate opening in our IT Department for a Senior JDE Financial Business Analyst. CLIENT is one of the world’s premier bearing manufacturers serving the automotive and industrial markets for over 100 years. Proven stability, growing sales that have grossed in the billions, are a few of the factors that set CLIENT apart. CLIENT has employment opportunities that will assist qualified candidates to achieve their desired goals. Job description/responsibilitiesCLIENT Company is looking for a senior level Minimum 5 years of experience in the Financials Module / Applications of the Oracle - JD Edwards Enterprise One (8.12, 9.1 & 9.2). Must have strong business process knowledge of the financial functional area to include specifically the Financial Modules (A/P, A/R, FA, G/L).
 Background from within an Accounting or Finance position is a plus Strong verbal and written communication skills Strong organizational, coordination, facilitation, Understands JDE integration methodology and ability to understand and troubleshoot issues as they arise. This role will provide daily support for CLIENT Sales companies and manufacturing plants in the Americas region, troubleshoot software support issues and implement appropriate functional and/or technical solutions, will be expected to work with users and communicate across the organization at all levels."
3693592002,2843538.0,Software Engineer,Software Engineering,United States,Contract,CONTRACT,Remote Allowed,Entry level,35.0,50.0,,42.5,HOURLY,USD,1,174.0,,1,"Software Engineer (12-month contract // REMOTE, team based in Mounds View, MN):
**W2 Candidates ONLY**
Top 3 Skills:1. JavaScript2. Vue.js3. Gitlab
Required Knowledge and Experience: Requires practical knowledge and demonstrated competence within job area typically obtained through advanced education combined with experience. Requires a University Degree and minimum of 2 years of relevant experience, or advanced degree with 0 years of experience.
Other relevant software development Must Haves:DockerJSONPostgreSQLreact.jsREST APISpring BootSpring FrameworkSQLVue.JSXML
Preferred Software experience:flaskGrailsGroovyPython
Duties:Participate in requirements formulation, design, prototype, develop, and documentation of the software applications and ensure the solutions meets all requirements.Help determine technical direction for multiple projects to streamline workflow efficiencies.Will be responsible for creating brand new solutions with support to meet business process needs.Strong communicator with senior internal and external customers and vendors.Designs, develops, tests, debugs, and implements operating systems components, software tools and utilities.Determines systems software design requirements.Ensures that system improvements are successfully implemented and monitored to increase efficiency.Generates systems software engineering policies, standards, and procedures."
3693597495,1586.0,Business Intelligence Engineer,Business Analyst / BI,"Bellevue, WA",Full-time,FULL_TIME,Not Specified / On-site,Not Specified,79600.0,185000.0,,132300.0,YEARLY,USD,10,325.0,59.0,0,"Description
At Amazon Worldwide Returns & ReCommerce (WW R&R), we aspire to zero: zero cost of returns, zero waste, and zero defects.
We are an agile, innovative organization dedicated to ‘making zero happen’ to benefit our customers, company, and environment. We are constantly innovating to create long-term value at Amazon by investing in the future and focusing on the planet, not just on the bottom line. WW R&R includes business, product, program, operational, data, and software engineering teams, who together manage the lifecycle of returned and damaged products.
As a BIE on the Amazon Returns and ReCommerce Data Services Team you will be collaborating with a seasoned group of Data Engineers and other BIEs to build cutting edge solutions that are accurate, reliable and accessible. As part of the Data Services team, you will have an opportunity to participate and innovate across the data engineering landscape, starting from data ingestion, storage, processing and reporting. You will partner closely with business, finance and product teams within the Returns, ReCommerce and Sustainability organization to understand their data-needs and ensure business users are able to answer hard questions with real data. You will educate and train customers to self-serve data, present data in new forms, explore reporting options and innovate. You will participate in business reviews and new-initiatives. You should be able to identify and help close gaps in the information available, as well as predict up-and-coming data-needs when participating in discussions about new products or features.
A successful BIE will be highly collaborative and organized, capable of prioritizing multiple deliverables and effectively communicate progress and blockers. You should feel comfortable working across multiple data-sources, and be capable of participating in and understanding how multiple systems communicate information to one-another.
We are a group that has fun at work, cares about the impact of our products, and is not just focused on the bottom line. Our growing team has the rare opportunity of directly impacting the sustainability of our planet by keeping tens of thousands of tons of products out of landfills every year. We are backed by a strong leadership group dedicated to operational excellence that empowers a reasonable work-life balance. As an established, experienced team, we offer the scope and support needed to achieve substantial career growth. Come join us and innovate with the Amazon Returns and ReCommerce Data Services Team!
 Owning the design, development, and maintenance of scalable solutions for ongoing metrics, reports, analyses, dashboards, etc. to support analytical and business needs. Translate basic business problem statements into analysis requirements. Use analytical and statistical rigor to answer business questions and drive business decisions. Find and create ways to measure the customer experience to drive business outcomes. Develop queries and visualizations for ad-hoc requests and projects, as well as ongoing reporting. Write queries and output efficiently, and have in-depth knowledge of the data available in area of expertise. Pull the data needed with standard query syntax; periodically identify more advanced methods of query optimization. Convert data to make it analysis-ready. Recognize and adopt best practices in reporting and analysis: data integrity, design, analysis, validation, and documentation. Troubleshoot operational data-quality issues. Review and audit existing ETL jobs and queries. Recommending improvements to back-end data sources for increased accuracy and simplicity.
We are open to hiring candidates to work out of one of the following locations:
Bellevue, WA, USA
Basic Qualifications
 3+ years of analyzing and interpreting data with Redshift, Oracle, NoSQL etc. experience Experience with data modeling, warehousing and building ETL pipelines Experience with data visualization using Tableau, Quicksight, or similar tools Experience writing complex SQL queries Experience in Statistical Analysis packages such as R, SAS and Matlab Experience using SQL to pull data from a database or data warehouse and scripting experience (Python) to process data for modeling
Preferred Qualifications
 Experience with AWS solutions such as EC2, DynamoDB, S3, and Redshift Experience in data mining, ETL, etc. and using databases in a business environment with large-scale, complex datasets
Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.
Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $79,600/year in our lowest geographic market up to $185,000/year in our highest geographic market. Pay is based on a number of factors including market location and may vary depending on job-related knowledge, skills, and experience. Amazon is a total compensation company. Dependent on the position offered, equity, sign-on payments, and other forms of compensation may be provided as part of a total compensation package, in addition to a full range of medical, financial, and/or other benefits. For more information, please visit https://www.aboutamazon.com/workplace/employee-benefits. Applicants should apply via our internal or external career site.
Company - Amazon.com Services LLC
Job ID: A2429891"
3693598462,566121.0,Software Engineer ,Software Engineering,Boise Metropolitan Area,Full-time,FULL_TIME,Not Specified / On-site,Entry level,,,,,Not Specified,Not Specified,1,123.0,44.0,0,"Software Engineer
In Time Tec, a global software solutions company based in Meridian, Idaho, is hiring for a full-time Software Engineer.Founded in 2009, In Time Tec is committed to creating abundance for our clients, employees, stakeholders, and the community. We partner with clients, often working onsite in their offices to explore and understand business requirements to deliver long-term custom software services. We are recognized as one of Inc. 5000’s fastest-growing privately-held companies and have been named as one of the best places to work in Idaho for three consecutive years. In Time Tec offers competitive compensation, health/vision/dental benefits, 401k, FSAs, tenure-based paid time off, and countless personal and professional development opportunities.
SummaryApplies basics of technology engineering to assignments of limited scope. Exercises independent judgment within scope of responsibility. Develops expertise and practical knowledge of applications within business environment. Acts as team member by providing information, analysis, and recommendations in support of team efforts. Are You a Fit?Those who thrive at In Time Tec are focused first and foremost on people and making a difference for others. They are committed to and have a passion for learning their craft and developing themselves as leaders. Competency to deliver and perform is required. Work is seen as a vehicle to create abundance for our partners, teams, families, and community.Those who need predictability, clearly defined roadmaps, consistent direction, and a set schedule may find In Time Tec's work environment challenging. If you are considering joining In Time Tec, we strongly encourage you to read our blog posts, listen to our podcasts, read reviews, etc. to get a better sense of who we are.Please explore the resources provided below:· https://www.intimetec.com/· https://www.glassdoor.com/Reviews/In-Time-Tec-Reviews-E484136.htm· https://www.youtube.com/watch?v=03gQSvmG2Ps&feature=youtu.be· https://www.youtube.com/watch?v=mG3zwQhrigo Responsibilities· Performs basic analysis of technical requirements.· Completes technical work under the supervision of and as defined by engineers that are more senior.· Participates in design and outcome reviews.· Prepares and executes manual and/or automated test plans and scripts under supervision.· Applies growing technical knowledge to maintain a technology area.· May perform solution design.· Applies appropriate technologies to solutions of moderate complexity.· Complete learning plans as needed and become familiar with all of the resources that are available to them. · Learn to work in Agile and Waterfall delivery methodologies.· Participate in daily project and team meetings including those that take place globally in various time zones.· Participate in technical and leadership development learning groups. Capabilities· Knowledge and some demonstrated experience in technology discipline.· Basic analysis and design skills.· Basic understanding of testing principles and concepts.· Basic understanding of modern methodologies for discipline. (e.g., SDLC, ITSM, ITIL).· Basic understanding of modern tools related to discipline.· Capability of utilizing at least one language, demonstrating usage of software design principles and code organization such as readable, well-organized structure. · Familiar with concepts of using data in an application. · Openness and capability to learn and adapt to multiple programming languages and design paradigms. · Understand the purpose of a version control system and the basics of code management including branching, merging, and conflict resolution. · Familiar working with at least one major IDE including utilizing debugging capabilities. · Ability to troubleshoot basic, common programming errors. · Ability to listen and learn. · Clear, kind, and candid communication. · Willingness to say what needs to be said to move a conversation, project, and deliverable forward.·  BS in related field or Code Camp certificate or equivalent education/experience.
Physical Requirements:· Prolonged periods sitting at a desk and working on a computer.· Must be able to lift up to 15 pounds at times.
In Time Tec does not provide sponsorship for work visas."
3693599929,92699700.0,Software Engineer,Software Engineering,"New York, NY",Full-time,FULL_TIME,Hybrid Mentioned,Mid-Senior level,300000.0,450000.0,,375000.0,YEARLY,USD,1,56.0,21.0,0,"Goliath Partners has been retained by a Prop Trading Firm in commodities off Wall St in New York. They have just opened a Sr C++ Software Engineer position and are happy targeting people from startups, disruptors, radar/ defence or within industry. If you've worked with memory management, networking, kernel devices or high-performance computing - this firm is happy to bring you into a trading environment.
The role will be hybrid. Firm is happy to wait around a 6-12 month non-compete.
Role:Hands on coding and dealing with problems at scale.Order Management System development & Smart Order Routing.Working with options and commodities exchanges
Essential skills:BS in Comp Sci/ Mathematics/ Physics or similarly related field.Experience with C/C++ with STLBuilder mindset, looking for someone that has dealt with problems at scale / large codebases.Familiarity with Linux.
Beneficial skills:MSCS or similarly related field.Mathematical achievements / competitions.Constant hunger to stay at the forefront of technology.Experience with compilersULL / LL (sub 25 MS)Understanding of Python.
Compensation:Our client is looking at a base of $175,000-250,000 for this with a written in bonus that brings it up to total compensation for the year of $300-450,000.
If interested please apply and Goliath Partners will be in touch"
3693599984,633558.0,Entry Level Software Sales Executive,Other Tech/Data,Buffalo-Niagara Falls Area,Full-time,FULL_TIME,Remote Mentioned,Entry level,60000.0,85000.0,,72500.0,YEARLY,USD,1,4.0,1.0,0,"Account Executive - North AmericaThis is a hybrid (40% remote and 60% onsite) role in Buffalo, NY.
Odoo ERP system is enterprise resource planning software used company-wide for the management of business processes. Odoo provides seamlessly integrated functional business apps called Odoo apps that form an ERP solution. Our unique proposition of integrated apps that work seamlessly together allows users to automate and track everything they do. The open-source development model of Odoo has allowed us to leverage thousands of developers and business experts to build the world's largest ecosystem of fully integrated business apps.
Odoo has become a global network with more than 8 million users, and partners in more than 120 countries, and we continue growing with 1500 daily downloads. We are growing fast and need to hire faster.
About the job:
""Professional business advisers that dive deep into analyzing client requirements in order to show them exactly how the Odoo platform can fit every need of their business, large or small. It's a methodical, consultative approach to tackle all the functional details, but it's based around real human connection and guidance, in order to show customers the Odoo way!"" - VP of Sales
Odoo is the world's top open-source ERP SaaS software, and Direct Sales are key to our future success! Account Executives strategically find the best solutions for businesses interested in Odoo's SaaS offerings.
Account Executives work with companies to streamline their business processes with Odoo. This is a technical sales opportunity for experienced individuals who are excited to work at the intersection of software and business. You'll learn how to effectively sell Odoo's diverse software offerings throughout a variety of industries to provide value to customers on all fronts.
As an Account Executive here at Odoo, you will help us achieve our mission of building substantial market share in a variety of different software verticals.
Responsibilities:Work with other Account Executives to spearhead the growth & adoption of Odoo SaaS solutionsFull sales cycle, from the inbound conversion through an initial close, and then post-sale account management for upsellingBe a solution engineer that analyzes all aspects of prospects' business operations and builds out a tailored Odoo implementation package to demoSell a diverse SaaS offering to almost any industry in the American regionProactively look for opportunities to improve and optimize the sales processHit revenue targets (quota carrying role)Participate in periodic team reviews and updates on business progress, best practice sharing, etc.
Qualifications and Requirements:Bachelor's Degree preferred or an equivalent combination of education and experienceUnderstanding of business operationsKnowledge landscape of software providers in different verticalsDemonstrated ability to learn, think on your feet, and communicate effectively.Results-oriented, analytical, self-motivated, and a “hands-on” person with a proven ability to meet objectives and targets.Creative, outside-the-box thinker and strategistAbility to perform well in a highly dynamic, rapidly changing environment
Nice to Have:2+ years experience in a closing role at a SaaS providerProven track record of reaching and exceeding sales goals
Compensation and Perks:Healthcare, Dental, Vision, Life Insurance, Flexible Spending Account, Health Savings Account, 401K Matching, and Commuter BenefitsPTO (Paid-time-off), paid sick days, and paid holidaysEmployee Assistance Program; 3 X 1-hour telehealth calls with certified mental health professionalsEvolve in a nice working atmosphere with a passionate, growing team!Snacks, fruit, and coffee/drinks on tap!Company-sponsored events for groups of 6+ employees
Applicants must be authorized to work for any employer in the U.S. We are unable to sponsor or assume sponsorship responsibilities for employment visas at this time.
The annual compensation (OTE) range for this role is $60,000-$85,000. Please note that actual annual compensation may vary within the range, or be above or below the range, based on factors including, but not limited to, education, training, experience, professional achievement, business need, and location. The annual compensation reflected includes on-target commissions or variable pay, where applicable."
3694100577,75752648.0,Full Stack Software Engineer (Java),Software Engineering,United States,Full-time,FULL_TIME,Remote Allowed,Not Specified,100000.0,125000.0,,112500.0,YEARLY,USD,6,280.0,71.0,1,"About the jobWe are seeking a Senior Full Stack Software Engineer to build and scale business-critical web products.
﻿This is a unique opportunity to work alongside an experienced team that excels at building quality client products at scale. This position reports to a Development Team Lead.
QualificationsEssential skills: Deep experience with Java / Spring Boot (C# / .NET experience may be considered). React skills are a plus.
Helpful skills: AWS, Kubernetes, Docker, Argo CD, Atlas, and GitHub ActionsThe role also requires a voracious appetite to learn and apply new skills. You should be skilled at building web-based software or mobile apps, and excel at building software with different sets of tools and in different client environments.
Key Responsibilities include:Design, build, scale, and enhance Software Products, Apps, and Platforms based on Client Needs and Business RequirementsCommunicate Technical Topics clearly, in language that can be easily understood by ClientsCollaborate with Designers, and Product Teams to propose solutions to meet the goals of Clients and their ProductsDefine, refine, and document Best Practices that enable excellent team performance
We’re looking for someone who:Has 5+ years of full-stack software development experienceHas experience building and scaling Software ProductsHas experience architecting and deploying Software Products to Cloud Providers like Google Cloud, Amazon Web Services, or Azure
BenefitsRemoteUnlimited PTOSubsidized Medical, Dental, and Vision InsuranceShort/Long Term DisabilityProfit SharingReferral BonusesCompany Retreats
Company DescriptionBellwood Labs is a dynamic Product Development Consultancy. We're a team of developers, designers, marketers, and entrepreneurs that companies turn to when they want to take a software product from conception to creation.
Our MissionBellwood Labs seeks to be and be known as the most trusted partner to develop and advance software products.
Our Core ValuesWe Embrace Your GoalsWe Own our CommitmentsWe Succeed through EmpathyWe Take the Next Step
Join our tight-knit team of sharp technologists to leverage your talents and grow your skills. We are looking forward to meeting with you!"
3694100955,84161917.0,Software Engineer/Website Developer,Software Engineering,"Meadville, PA",Full-time,FULL_TIME,Not Specified / On-site,Not Specified,,,,,Not Specified,Not Specified,4,14.0,10.0,0,"DescriptionWe are seeking a Software Engineer who excels in front-end development and possesses profound expertise in WordPress. Our ideal candidate is well-versed in technologies such as HTML, PHP, CSS, and JavaScript/jQuery. With at least two years of hands-on development experience, you should have a robust portfolio that reflects your technical prowess and innovative solutions.
Personal SkillsDetail-Oriented: Your meticulous attention ensures nothing slips through.Communicator: Clear and effective in both written and verbal exchanges.Problem Solver: You thrive on overcoming challenges and finding solutions.Self-Starter: Proactive and driven in all you undertake.Team Spirit: You value collaboration and collective achievements.Creative Thinker: Fresh and innovative approaches are your forte.Positive & Energetic: Your enthusiasm resonates in your work and attitude.Organized Multitasker: Skillfully manage tasks, always prioritizing for optimal results and meeting (or exceeding) deadlines.Learner & Contributor: Eager to learn, grow, and make a meaningful contribution.Trustworthy: Discretion and reliability define you.
Responsibilities:Build and maintain user-friendly, attractive professional websites.All websites we design are cross-browser compatible and responsive across all devices. Sites are designed to be easy-to-use for both clients and site visitors. Code should be clean and optimized for performance/load times. All websites are built with security, performance, and SEO (Search Engine Optimization) in mind. Website changes/updates are routinely made to websites hosted on our server. Create unique features, plugins, or scripts that help achieve client requests or goals.From time-to-time, we work on developing new web applications for specific use-cases or for ourselves to release a new product/service.Provide Technical Support for our clientsWebsite editing, email setup/management and any other product/service we offer support on the technology-side of business. Must be able to provide support in a timely, professional, and caring manner and problem-solve to find a solution.Provide Technical Support & IT Infrastructure for our team membersIf applying for this job, you will likely have a deep understanding of technology, so we rely on our Software Engineers for internal technical support and infrastructure improvements.Write & maintain instructions for client and internal operationsWe’re constantly working on improving our internal knowledgebase. If hired, you will be required to routinely update, add, or remove code scripts that you have found or developed for certain use-cases. This helps improve our accuracy and saves time for our other developers and team members. In addition, we expect you to write detailed and easy-to-understand instructions to our clients.Ability to assist with server management & Software UpdatesMonitor server notifications (for both websites and server), attacks, and other server/website reports. Ability to resolve attacks quickly and accurately or reach out to our server support team for assistance. We may expect you to do server/website maintenance and updates to actively prevent malicious attacks/injections and to improve experience, and performance overall.
SKILLS AND EXPERIENCEWhile the list below highlights a range of desired skills and experiences, not all are mandatory. We're interested in candidates who bring a mix of these abilities and are passionate about growth and learning.
2 – 4 year degree or equivalent work experience or certifications.Willingness to participate in regular, ongoing education and to apply new skills to keep up-to-date with the latest standards/methods.Deep understanding in programming, markup, and styling such as HTML, PHP, CSS, JavaScript/jQuery. Knowledge in React.js or other modern JavaScript Library frameworks is a bonus. Clean, performance-optimized code writing is a must.Strong understanding of conditional logic.Experience with form builders like WPForms.Familiarity with version control systems such as GitHub.Up-to-date with latest security standards.Knowledgeable in current Search Engine Optimization standards.Basic understanding of Apache servers (cPanel), MySQL Databases, and VMWare systems.CDN (Content Delivery Network) management.Experience with WordPress, Elementor, and WooCommerce.Familiarity with design tools like Adobe Illustrator and Photoshop.Proficient with Google Products such as Page Speed Insights, Google Analytics, and Google Workspace.Experience with Operating Systems: Windows, Mac, iOS/Android.Adept with modern browsers including Chrome, (Chrome) Dev Tools, Firefox, and Safari.Customer Support / Help Desk experience is a plus.Demonstrated passion and excitement for technology and website development, with a keenness to learn and adapt.Creativity and design skills, with an emphasis on User Experience.A flexible self-starter able to manage multiple fast-moving projects and rigorously follow processes/guidelines.
"
3694101347,5235.0,Software Engineer V-Full Stack (Strong Front-End),Software Engineering,United States,Full-time,FULL_TIME,Remote Allowed,Mid-Senior level,130000.0,160000.0,,145000.0,YEARLY,USD,6,2.0,,0,"LHH Recruitment Solutions is looking for a Software Engineer V for a global people analytics and consulting firm focused on improving employee work experiences and driving better business results.
We're seeking a skilled Software Engineer with experience in data, reporting, and business processes. You'll support software development, testing, and troubleshooting for key applications. Collaboration with business and IT teams is crucial to ensure requirements are met and issues are resolved.
Position is Remote, Direct Hire/W2, and it is Full Time. 
Responsibilities:Support requirements definition, software development, and testing for key applications.Collaborate with business and IT teams to meet emerging needs and resolve application issues.Manage vendor relationships for 3rd party application development.Assist with application installation and testing.

Technical Skills:Experience with relational and unstructured data.Proficiency in front-end and back-end web development.Strong understanding of data architectures, flows, and ETL processes.Experience designing and managing distributed systems.Familiarity with DevOps practices is a plus.

Software Requirements:Foundational: Windows Server, .NET framework, Visual Studio, C#, Microsoft Azure, Git, Application InsightsIdentity/Authentication: SSO, SAML, WIF, OpenId Connect, Azure Active DirectoryData: SQL Server/SSIS, Mongo, Azure StorageFront-end: Angular, HTML, JavaScript, TypeScript, jQuery, KendoBack-end: Entity Framework, WebAPI, Azure Service Bus, Azure App Services/Websites/Virtual Machines

Qualifications:Bachelor’s degree in computing, information technology, or a related field, or significant software engineering experience.3+ years of Full-Stack; software engineering experience supporting information systems.Must have strong recent Front-End experience.Must have recent Angular experience.Must have experience leading or mentoring developers.Experience architecting.Strong technical and problem-solving skills.Ability to work effectively in a small team.Excellent written and oral communication skills.Agile development experience.

Benefits (Medical, Dental, 401(k), PTO)? Unlimited PTO (vacation and sick time) benefits paid 100% by company for employees and dependents. 45% 401 (k) match for every dollar.
What % of benefits do you cover? 100% paid for by employer for employee + dependents
Internal mobility / career growth options? Yes"
3694101447,156470.0,Python Developer,Developer,"McLean, VA",Contract,CONTRACT,Hybrid Mentioned,Mid-Senior level,80.0,80.0,,80.0,HOURLY,USD,5,43.0,14.0,0,"Job Title : Senior Python DeveloperLocations: (Hybrid) in McLean, VA on Tuesday, Wednesday and ThursdayPlease apply only if you are local to Baltimore, Washington D.C. or McLeanContract: 6-12 months; opportunity for extensionJob Description:Duration: 1st – 30 minutes; 2nd – 90 minutesInterview Type: 1st round – MS Teams, Video Mandatory; 2nd round – ONSITE In person
Job Description:
Must Haves: Python, Rest API (Flask or Fast API), Pandas or NumPy, Pytest or Unittest. Focus here is on test automation.
Responsibilities include:Engineer capable of designing solutions, writing code, testing code, automating test and deployment.Develop and maintain high-quality software code and automated tests (including Unit, Functional, Performance, Acceptance) for web interface application that integrates data, analytics, and reporting components.Predictable results: changes in code can be proven to be correct and bug-free.Production resilience: The system must be highly available with minimal downtime.High performance: develop scalable calculations to maintain performance over large data sets.Ready, willing, and able to pick up new technologies and pitch in on story tasks (design, code, test, CI/CD, deploy, etc.).
Technical Skills:Strong Proficiency in Python programming language, including experience with frameworks such as Flask, Django and FastAPI.Experience with RESTful APIs and microservices architecture, and an understanding of how to design and implement them effectively.Back End Skills: Python, Django/Flask/FastAPI, NumPy, pandas and Relational Database.Refactoring Skills: Knowledge of how to refactor code to improve its quality, maintainability, performance, and scalability while preserving its functionality.Automation Testing: Pytest, Unittest, Monkey patch, pytest-mockito etc.Build CI/CD Tools: gradle, Jenkins, git, Conda, pip, Jira, Gitlab, Confluence.DevOps: Linux & Docker"
3694102363,11056.0,Software Engineering Supervisor,Software Engineering,United States,Full-time,FULL_TIME,Remote Allowed,Mid-Senior level,120.0,150.0,,135.0,YEARLY,USD,3,30.0,5.0,0,"#Dynamics365 #ERP # Dynamics365ERP #SupplyChain
Company: Enterprise Level ClientJob Title: Software Engineering Supervisor (Lead Dynamics 365 Developer - ERP) - W2Duration: Full-TimeLocation: Issaquah, WA - Hybrid - 3 days onsite - OPEN to seeing out of state candidates.Salary: 120-150k + bonus up to 10% of salaryAdditional Benefits: PTO, 7 paid holidays, 1 paid family day off.Comprehensive medical, dental, and vision benefits401k plan and matches $1 for $1 up to 4% of earnings, matched & vested at every pay cycleLife insuranceShort/long-term disability coveragePaid maternity/paternity leavePet insurance



What's the Short Version?The Supervisor, Software Developer is responsible for overseeing the technical design, development, and deployment of D365 solutions. They utilize a deep technical knowledge of the Dynamics 365 platform, while leading a team of developers. They constantly look to improve the solutions and processes within SanMar ensuring consistency, continuity, and scalability. The role is also responsible for ideating, designing, documenting, and assisting with the implementation of technologies that meet the current and future needs of our business.




What Will You Be Doing?Oversee the technical aspects of D365 projects, including the design of custom entities, workflows, and integrations.Lead a team of developers and engineers, provide guidance and support as they work to build and deploy D365 solutions; responsible for assigning tasks, monitoring progress, and providing feedback.Ensure that all D365 solutions meet the highest quality standards, including proper testing and debugging.May conduct code reviews to ensure that development meetings quality standards and best practices.Communicate effectively with stakeholders to ensure that projects are delivered on time and to the satisfaction of all parties involved.Maintain a deep understanding of D365 and the broader Dynamics platform and stay up to date with new developments and trends in the industry.Work closely with other teams within the organization, including project managers, business analysts, and quality assurance specialists.




What Are We Looking For?4-6 years experience working with the Dynamics 365 platformExperience leading teams of developers and software engineersHave an understanding of Supply Chain business processes, able to partner with stakeholders to understand ERP system and business architecture.Familiarity in code languages: X++, C++, SQL, ADOExperience in information technology, computer science, software engineering, or related fieldExperience with all phases of the software development lifecycle, including SCRUM and AgileDeep understanding of Azure and DynamicsStrong communication skills, written and verbal, allowing you to build rapport with people at all levels of responsibility and articulate solutions to technical and non-technical peopleAbility to work on concurrent projects, meet business expectations, influence outcomes, and meet timelinesA curious mind, strong critical thinking skills, and a continuous drive to expand and learn for the futureExcellent technical, communication, and leadership skills, and be comfortable working in a fast-paced and dynamic environment.A bias for action with the ability to adapt quickly, with a positive attitude toward changeDemonstrated long-term, strategic thinking with the ability to recognize and help others understand what must be done now and what can be improved later"
